Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2026-08-22 14:55:20.552,0 days 01:08:44.788000,,1926.2233333333334,0 days 00:00:00,10980.68,307.28,8,100.0,False,0,interpolation,0.32877470980801504,7.712345310574353e-05,OnTrack,520.5638130165577,3809.797239676255,536.9994092761063
2026-08-22 14:55:20.624,0 days 01:08:44.860000,,1926.2233333333334,0 days 00:00:00.072000,10994.0,308.0,8,100.0,False,0,car,6.524444444444448,0.0015304938918384965,OnTrack,537.9280837693408,3852.1961686283207,536.9995145658322
2026-08-22 14:55:20.700,0 days 01:08:44.936000,,1926.2233333333334,0 days 00:00:00.148000,11024.745454545455,308.6909090909091,8,100.0,False,0,pos,13.081461292387711,0.0030686285667385887,OnTrack,558.0,3901.0,537.0
2026-08-22 14:55:20.880,0 days 01:08:45.116000,,1926.2233333333334,0 days 00:00:00.328000,11097.563636363637,310.3272727272727,8,100.0,False,0,pos,28.67913458809494,0.006727506178348791,OnTrack,617.0,4044.0,537.0
2026-08-22 14:55:21.064,0 days 01:08:45.300000,5,1926.2233333333334,0 days 00:00:00.512000,11172.0,312.0,8,100.0,False,0,car,44.65777777777778,0.01047575110707984,OnTrack,714.2410368582766,4281.071739848866,536.9883642872935
2026-08-22 14:55:21.140,0 days 01:08:45.376000,5,1924.4922222222224,0 days 00:00:00.588000,11204.775,312.475,8,100.0,False,0,pos,51.258622812580015,0.012024166928957147,OnTrack,749.0,4366.0,537.0
2026-08-22 14:55:21.224,0 days 01:08:45.460000,5,1922.578888888889,0 days 00:00:00.672000,11241.0,313.0,8,100.0,False,0,car,58.56888888888889,0.013738997620332217,OnTrack,776.7380867397352,4433.896776687379,537.032271733351
2026-08-22 14:55:21.520,0 days 01:08:45.756000,5,1914.85,0 days 00:00:00.968000,11269.777777777777,315.46666666666664,8,100.0,False,0,pos,84.54370023155161,0.019832127915196368,OnTrack,828.0,4560.0,537.0
2026-08-22 14:55:21.584,0 days 01:08:45.820000,5,1913.1788888888889,0 days 00:00:01.032000,11276.0,316.0,8,100.0,False,0,car,90.16888888888889,0.02115167580219305,OnTrack,845.2668837567302,4602.235930082329,536.8501984670501
2026-08-22 14:55:21.860,0 days 01:08:46.096000,5,1905.3588906827238,0 days 00:00:01.308000,11306.666659632021,316.0,8,100.0,False,0,pos,114.3956679779109,0.0268347554468119,OnTrack,941.0,4836.0,536.0
